,X_sentences,Y,Y_decision,Y_confidence
5271,"These three books add to the series with interesting and diverse story lines. After Harry had to investigate a family members death it was nice for him to be able to have a change of venue for the next book.  Murder investigations seem to follow Harry.
The last book was a cold case in which three prominent members of Chattanooga were present at a hunting death that was originally ruled accidental. The victims mother never believed it was accidental and hired Harry to prove it.
The Harry Starke series are well written and keep me interested.",3,"[-2.8760956850262906, -1.5368239880562666, -0.8987663335266488, -1.0099982206032188, -1.0502132569322882]",-0.8987663335266488
1369,"An accidental fire destroys the barn on one of the Amish homesteads. But true to their heritage, the community gets together immediately to rebuild the structure for the family, but what no one expected was to find bones on the property, bones that turn out to be those of a missing Amish girl, Sadie, from 19 years ago. Everyone is distraught because it was always assumed Sadie had left home during Rumspringa. Claire quickly becomes involved in this case, not just because of her newly developing relationship with the investigating officer, Jakob, but also because the dead girl was best friends with Benjamin's deceased wife, Elizabeth, who was with Sadie during Rumspringa. Will the investigation bring peace to the Amish community or tear it apart? I really enjoyed the insights into the Amish lifestyle and the characters become more real with each story with this one by far the best. Throughout this story, there are several emotional souls bared, not just those of Claire, Ben and Jakob, but also from newly introduced characters. I can't wait to see what the author has in store for the future of Claire and Jacob.",4,"[-2.2801470189646866, -1.7029638263469349, -0.8988078084467028, -1.0065906565738587, -1.2071471688348276]",-0.8988078084467028
5067,"Number twelve in the TerraMates series, Savage Alien is a little different from the others while still following the theme of Earth/human females being found to be the One for aliens from a variety of planets. Michelle, our heroine, is an independent, successful professional woman who lives with her lover, a smarmy (to me), self-involved actor, Tate, who as the book begins, doesn't really appreciate Michelle. She has become a bit dissatisfied with her life and while walking one day, enters the local TerraMates office where she happens to meet a number of Yarian aliens, temporally stranded on Earth with ship repair problems. She later sees them again while at dinner with Tate and others. The Yarians join their party and Michelle begins to feel a strange interest in one of them, Caspian. A playboy warrior who has given up hope that he will find his One, Caspian is conflicted after meeting Michelle, when he begins to react to her as his mate. As with the other TerraMates books, the plot is filled with interwoven threads of grand amour, politics, relationships, betrayals, culture contrasts and danger. I enjoyed this one. Lisa Lace is a fine writer and has written another entertaining and exciting novel with a plot that deftly involves the reader. I received an ARC in exchange for an honest review.",4,"[-3.5153849854896446, -2.1350406122433814, -1.3963159580257083, -1.0425099628264236, -0.8988366125052707]",-0.8988366125052707
6994,"Book 3 of Shifter Squad Six has a slightly different storyline as both characters Ariadne and Dutch work for The Firm.
When Shifter Six are called in to a mission of firefight and complete destruction on a drug lord warehouse things don't go as planned when sniper Dutch lines up for a shot he just can't taken when in his sights is a captivating woman who is getting away, but to make matters worse she saves one of his brothers.
Going in to check on casualties the team find out more than they expected, but when Ari and Dutch meet this has an unexpected reaction.

What will happen when The Firm find out Ari was right?

What will happen when The Firm connect with Ari?

ARC received :)",4,"[-2.600157699732639, -1.63504303148082, -1.2624127464106503, -1.0140891457475236, -0.8990128279494913]",-0.8990128279494913
9100,The perfect formula for a love story. I really enjoyed Lily's sense of humor. Not too cheesy or over done.,4,"[-3.345984099176034, -1.2743082211451924, -1.0272948207623678, -1.0147639968800344, -0.8993774414874782]",-0.8993774414874782
5899,Ended even better than it started and the beginning gets your attention immediately. It has lots of suspense and adventure mixed with a Simmering romance.,4,"[-2.9431347331617017, -0.9653078432986454, -0.8997798533603705, -1.0374911159421594, -1.1813879661075233]",-0.8997798533603705
1734,"Abigail Keam in her new book, ""Death By Bourbon"" Book Four in the Josiah Reynolds Mystery series published by Worker Bee Press brings us another mystery to be solved by Josiah Reynolds.

From the back cover:  Life takes a dramatic turn for Josiah when she witnesses a death at an engagement party for guess who . . . Matt. Matt? Yes Matt.

Charming socialite Addison DeWitt falls into a fit after taking a sip of bourbon. That would be upsetting enough, but Josiah is sure it is murder. However, no one will believe her except for Lady Elsmere and Meriah Caldwell, the famous mystery writer. The three of them conspire to bring the murderer to justice. It turns out that the suspect is always three steps ahead of them.

To make matters worse, Josiah's daughter, Asa, decides to move to London, Franklin leaves town and Jake starts singing a different tune. Josiah doubts her ability to meet the future alone. Maybe it's time to sell the Butterfly and move to Florida with the rest of the old folks.

When I was growing up I read Agatha Christie's Miss Marple or watched Jessica Fletcher in ""Murder, She Wrote"" on TV.  I guess I  got used to a certain mystery style and was kind of shocked when I started reading about Josiah Reynolds.  Miss Marple or Jessica Fletcher she isn't.  The Kentucky setting is a lot of fun and, I think, the murder is unique, the victim dies right in the middle of a party.  However I felt the overall approach was ""mystery light"" and focused more on the drama going on in Josiah's life.  And there is quite a bit of drama.  I suppose this is the 21st Century mystery story and I see that others really liked this book and this series.  I guess I am not a 21st Century mystery reader and cannot see what they see.  I am sorry about that too as I really wanted to enjoy this book and then the series.

Disclosure of Material Connection: I received this book free from Worker Bee Press.  I was not required to write a positive review. The opinions I have expressed are my own. I am disclosing this in accordance with the Federal Trade Commission's 16 CFR, Part 255: ""Guides Concerning the Use of Endorsements and Testimonials in Advertising.""",2,"[-2.8025355342337726, -0.8999648287193595, -1.2007279472346595, -1.0242454057420534, -0.9572914567167051]",-0.8999648287193595
97,"Good character development, great story, lots of action, and a twist that leaves even the most experienced reader surprised. This novel is book 3, so make sure you read the previous two novels first. The book is well-written and the world/setting created is well worth it. This series has made me a dedicated Joe Abercrombie fan.

LT Early Reviewers",4,"[-3.433841276872765, -2.3995468568390623, -1.346636891306993, -1.0164458382800148, -0.9000934267947747]",-0.9000934267947747
2883,"When her boyfriend dies in her arms after being shot, Shannon Frazier vows that she will fight against death for the rest of her life.  But several years later, Dr. Frazier is holding another dying man in her arms, a stranger who was shot in her front yard.  Soon afterwards, her sister, now sober, comes and asks for a place to stay to get away from her abusive boyfriend.  These two events, though they appear unrelated, start a series of events that throw the sisters into a turmoil.  Law enforcement officers find evidence linking Shannon and her sister to the murder of her sister's boyfriend who is linked to the stranger who died in her front yard.

Shannon starts receiving mysterious phone calls.  Her life is unraveling and she doesn't know who to trust. Dr. Mabry's books never disappoint.  ""Critical Condition"" is not the exception.  You will open this book once and not close it until you read the last page.  Time flies when you read one of Mabry's books.  From the first page to the last, ""Critical Condition"" is captivating and entertaining.  You may figure this one out before the end, but it's still a lot of fun to read.

Disclosure of Material Connection: I received this book free from Litfuse Publicity Group, as part of their Book Review Blogger Program. I was not required to write a positive review. The opinions I have expressed are my own. I am disclosing this in accordance with the Federal Trade Commissions 16 CFR, Part 255: Guides Concerning the Use of Endorsements and Testimonials in Advertising.",4,"[-1.770231828050669, -1.3782944996900874, -1.1139718680248238, -1.0366290070348592, -0.9002333485639716]",-0.9002333485639716
8206,"Sherlock, Tiffany, Care & Kelly -- four of the characters whom I loved as I read through this book.  The divorced ex-cop, now a struggling PI, his struggle with earning the bread as a PI, his friendship with Jack and No No from the Police and the comic characters who are all well knitted leave a good impression on the reader.  Those who are more interested in the comic side of the characters than a blood curdling mystery will love this book.",3,"[-2.6893416694178316, -1.1413921400624876, -1.1464409696994493, -1.0175520453924456, -0.9006254900551629]",-0.9006254900551629
8425,Lynn was shocked to have a hot male professor take over as her new boss. she was more shocked to see her new boss want her in so many ways that were bad for the both of them. After temptation gave in she couldn't go back until one night she shoot him down and he felt hurt. the next day he did want she never expected which was fire her!,4,"[-2.6062244306948568, -1.621339317082767, -1.2429356050988298, -1.040450349403641, -0.9008509964069296]",-0.9008509964069296
2189,"4.5 Stars
 How can you read the description of this book and not HAVE to read it? If you just look at the pieces of this story, you would never expect it to worka beekeeping chef and a misplaced girl from Wisconsin who hates New York? They both have issues. Their pasts have brought them to now  both in shattered pieces. Can they help each other put them back together?

The romantic relationship between May and Ben develops slowly. They get to know each other, their quirks and eccentricities. In the beginning, their sexual relationship is awkward. They grow in this part of their relationship as they begin to know each other better and become more comfortable. It is a well written storynot rushed - with plenty of character development. The reader has the opportunity to really get to know them, as they get to know each other. Ruthie Knox has magical word skills. I am a fan and will continue to read anything she decides to put on paper (or electronic media.) Her writing is fluid, with loads of sexiness and romance.

I couldn't help the ear-to-ear smile I had plastered to my face when reading this book it made me laugh out loud, even in a crowded doctors office! I loved the relationship between May and her sister Allie.  Allie reminded me of my sister. I could relate to them.

This is the first book of a trilogy. I cant wait to get my hands on the next one. I am definitely along for the ride.

I received an eBook copy from the publisher and NetGalley for the purpose of an honest review. I was not compensated for this review: all conclusions are my own.",4,"[-2.7677446417608316, -0.90112840710925, -0.9110669511034051, -1.00545954858705, -1.400230047763924]",-0.90112840710925
3961,"A copy of this title was received in exchange for an honest review.

Book 1 in the Decadent Series, Just Dessert details the story of Damon and Katarina.  They meet in an unconventional way and persue their unconventional relationship.  Between work, dinners and their own private book club, can they discover true love?

The scenery is set very nicely.  Not enough that I felt like I was in the room but enough to make me comfortable in the story.  The characters are definitely well developed and show varied ranges of emotions.  The secondary characters are interesting but not as well developed.  It would be interesting to see more of Emma and Anthony - maybe the second book of the series?  The story is told strictly from the perspective of Katarina and reminds me of your old fashioned romances with an erotic twist to it.  Sex scenes are hot and varied.  The explore different scenarios that are interesting.

This can be read as a stand alone and does have an HEA - no cliffhangers.",3,"[-2.290695170261812, -0.9212992639573451, -1.0154342891495312, -1.0284327010698793, -0.9014247612493822]",-0.9014247612493822
4733,"For several books now, we've known that Beau had a heart to help women who were abused.  His ""back story"" was alluded to, but never fully exposed until this book. And, we previously briefly met McKenzie when Beau and Sy ""rescued"" her and got her to safety.

Now? McKenzie is back and all busted up again and her ex, who has powerful connections, is the culprit. She runs to Beau because he was the one person who she felt safe with, only what kind of storm will hit the Knights Rebels when she appears?

River took a very very hard subject (domestic violence) and wove it into a story of redemption, recovery and triumph.  McKenzie wasn't magically ""healed"" in this story; as the reader, I felt her panic attacks and cried several times over what she endured.  It may have hit home a little closer because I am a thriving survivor of DV (although nowhere like what Kenzie endured, the emotional stuff? Can destroy). I like to think it's because River took an alpha male with different bedroom tastes (he likes to be in control, but not in a bad way at all), and a broken female and she allowed her characters to heal one another and grow into a love like no other. Kudos, River! Cannot wait for the next installment of the Knights Rebels!",4,"[-2.1811840880105513, -1.3464638296622358, -0.9020348775645346, -1.0241551861584015, -1.3608183214191811]",-0.9020348775645346
747,"Once a Company field agent (Tourist), rootless, alienated and contemplating suicide, Milo Weaver now has a new identity, a CIA desk job and a family, but when he's framed for the murder of a colleague (and friend) he slips the leash and goes rogue, determined to clear his name.

Steinhauer keeps the pages turning as he unpacks a multi-layered story, dark with cynicism, betrayal, politics and violence. There is no black and white, no sharp dilineation of right and wrong. Milo remains a bit distant, but that's part of his story. The prose is spare and clipped and fans of nuanced spy fiction will appreciate Steinhauer's stand-alone thriller.",4,"[-2.0027552436209306, -1.507920077022944, -0.9025172538215168, -0.9950210271808203, -1.202439523533975]",-0.9025172538215168
7789,"When I buy printed towels, I buy them for the design and expect that design not to fade right away but to stay new looking for a least a few trips through the washer. The DII Home Essentials Everday Kitchen Basic Terry Printed Kitchen Towel Set didn't live up to my expectations. In fact, the first trip through the washer, they faded a LOT. They no longer looked new, but like something that had been used for a while. The border was cracked and faded and the fruit looked worn as well. Then there's the blatant flaw of the ink smears on the print. One towel - and the top one that was the showcase towel in the package had a blue smear on the pear and a red dribble on the green apple. This did not wash out.

The towels themselves softened and fluffed up but are still quite thin. They are OK with absorbency, but nothing outstanding.

I have included photos of the towels before and after washing. You can see the before they are alike and the towel on the right has the dye smears on the pear and green apple. The other photo has the same towels - the one with the dye smears was washed and you can see just how much it faded.",2,"[-2.6830222984857226, -0.9026851075239848, -0.9067942033115729, -1.0558067886918516, -0.9780302121750255]",-0.9026851075239848
8069,"Michaela/Kayla is trying to live her life on her own terms. She moved out of her father's domineering household to a small Virginia town hoping to have the life that she wants. On the start of her new life, she has a smoking hot one night stand with a man she called James (because she said he looked like James Bond in his tux). She didn't plan on that one night bringing the wrath of her father down on her or put her in contact with the man who was supposed to be just one night.

Jackson Cantrell has been fighting to get his way back into the FBI. All that is put in jeopardy when Governor Eastland tells Jack he either take the protection detail for his daughter (unbeknownst to her) or lose his shot at getting back his old job. Jack agree, but knows he's in for much more than he bargained for.

Kayla and Jack are absolutely smoking hot. Their chemistry, from the very first moment they laid eyes on each other in the bar, lept off the page. You could tell, whether they were fighting or in bed, that the two of them were meant to be together. While they both were fighting the demons of the past, along with current threats, they both had to work to figure out just what they wanted out of for themselves and with each other.

A fast paced, hot, sexy, edge of your seat read.",3,"[-1.035686345490869, -1.3156223096183535, -1.3193779501758114, -1.0390836896248261, -0.9027574766690729]",-0.9027574766690729
3469,"This book was a mix of humor and drama. I love rock star romances, especially when the man gets all super possessive and protective if the lead. When other women cease to exist for him. I loved Nico's character. He could be a bit of a jerk sometimes, but overall he was an awesome character with a difficult past. Kat was a pretty good character. She was pretty funny at times, but vulnerable. She ran away a lot, but I though her responses were reasonable to the situation...like being skeptical of Nico's reputation and his secrets. The plot was good, and there were some somewhat unexpected, if not unique, scenarios. The heat was slightly spicy. Overall, I liked this book and I'm really looking forward to the next.",3,"[-3.135754868085917, -1.5321704864695047, -1.3586273284697234, -0.9867077879536287, -0.902768408688188]",-0.902768408688188
9491,"A road trip with an overbearing Jewish mother and her guilt-laden son seems too clichd to be entertaining, and for the first one-third of the movie that was true. We learn that Andy (Seth Rogen) and his mom Joyce (Barbara Streisand) don't see each other often because she is a widow and lives alone in New Jersey and he lives in California where he went to college 10 years ago to become a scientist. He has developed a cleaning product and is peddling it across the country to large retailers, without much success, and decides on a whim to invite his mother along on the trip with San Francisco as their final destination. There are predictable scenes where she whips out a coupon at the car rental counter and guilts him into getting the little economy model car rather than the big comfortable SUV. She nags him constantly to drink more water, and worries why he has no current girlfriend. She gives him unwanted advice to help him pitch his product.

But eventually, the funny and touching scenes start to mount up; they stop at a strip club when they think they have a flat tire. Joyce downs a huge steak at a cowboy bar in Texas and gets caught up in a slot machine gambling and stays out all night in Las Vegas. Mom has brought along the audio book version of Middlesex, and if there is a more inappropriate book for a mother and son to listen to together, I can't imagine what it might be!

Surprisingly, the comedy tables are turned and Barbara Streisand gets all the funny scenes, with Seth Rogen playing the serious straight man. By the midway point of the film, I was cheering for both of them to appreciate each other more and for Andy to find success with his boring cleaning product.

The theme of an adult male trying to build a long lasting respectful relationship with his long suffering mother is one that many can relate to. The excellent casting decisions in ""Guilt Trip"" ensure that an otherwise jaded and perhaps boring premise achieves resonance with the audience.",3,"[-2.57360130311556, -0.9032535870344199, -0.9653692318742954, -1.0015563515159132, -1.277505913132707]",-0.9032535870344199
538,"Escape from Camp 14 is short (a smallish volume of about 200 pages) and to the point, providing an unembellished version of Shin's upbringing (if you can call it that), experiences in camp, escape, and post-camp life. It is also informative, with facts about such things as the number of persons forced to live in these camps and the huge disparity between the standard of living of Koreans living in the South and the North. The book's brevity was initially a bit of a surprise (certainly many more details could have been provided about Shin's camp experience, I thought), but as the man's story unfolds, the reason becomes obvious. With the enlightenment that living in the outside world brings, his complete lack of regard for his own actions, which directly or indirectly led to two of his family members' deaths, transforms into a certain level of awareness and possibly embarrassment, at least at how his lack of compassion might look to others. Thus Shin is reluctant to reveal certain information. In fact, he changes a critical part of his story midstream, that about his mother's capture, after recounting the same sanitized version many times over. Not unexpectedly, Shin has had a difficult time adjusting to life in the real world, holding down a job, and interacting with others. Benefactors' attempts to convert him to Christianity were interesting, though expected. Most surprising was the South Koreans' apparent lack of interesting in the plight of Shin and other political prisoners like him. Best of the book was the insight into camp life, worst, the wonderment of what may have been lost in translation. Also good: Coming Out of the Ice: An Unexpected Life by Victor Herman (in unabridged audioformat only), and Abduction: the Megumi Yokota Story (a documentary).",3,"[-2.216025647168549, -1.1690959024756302, -0.90346135852114, -1.0157167896816583, -0.9575997865614194]",-0.90346135852114
5796,"Daughter of Light is a Christian fantasy novel; well written both as a fantasy novel and with the allegory woven throughout. The novel stirred my interest early on and I could feel the build up of a bigger and more intriguing story being made. There are several characters, so this adds to the building up phase and the foundation of the story. So while the first half was good, the second half really took it up a notch. And in fact, has me eager to read the second novel.

For those who like epic fantasy stories and would like the Christian themes woven in, in an organic way, this would be a novel you would not want to miss! Most definitely one I can recommend.",3,"[-2.838174215784621, -0.9198195887955739, -0.9034669195623554, -1.0358450852653813, -1.1137702599606407]",-0.9034669195623554
1059,"Tanner's story is a tough one... his childhood was idyllic. Than fate has a way of shacking it up, even though he doesn't believe he did a good job raising his two brothers, the hit is there they are both very successful. Maggie inherits the ranch that Tanner is the foreman off, as he turned it down believe he wasn't good enough. Maggie positive and eagerness to learn scares Tanner more than anything. To watch Maggie's persistence and Tanner's stubbornness go head to head is interesting in itself.

I enjoyed this story and am looking forward to more of the Tanner's Brother's series and especially curious if Andy (Maggie's) brother is in the future.

I voluntarily reviewed an Advance Reader Copy of this book.",4,"[-3.5514951092287586, -1.7048806903445577, -1.3928769582750515, -1.0040076034222276, -0.903511588294075]",-0.903511588294075
9661,"Thus far I have only used it  on the gnats that are in my flower pots but it seems to keep them at bay.  It seems safe to use on my vegetable plants.  So far, the pests seem to stay away.",4,"[-3.0389153374911864, -1.9209503990538477, -1.4748615426162284, -1.0235458755350513, -0.9037286920532259]",-0.9037286920532259
