,X_sentences,Y,Y_decision,Y_confidence
33,"If he didn't have the guns he would have used whatever it took to kill (truck, knives, bomb etc.) he was hell bent on going out and he wasn't going out alone.  Mental health needs to be addressed.",0,-4.965601767357101,4.965601767357101
21,"Among some women, there is a condition known as that which you can't spell it out here.  To say so is not Trumpean.  As for my mother:  I don;t need a lecture from you about what a wonderful woman she was, and I adored her, as I do most women of good character.  I doesn't occur to me to fear them; I'm drawn to them, as my mother and father taught me to be.  Some women, however, I find repulsive --- though not as repulsive as my good mother thought they are.",1,-4.276173885819899,4.276173885819899
35,And yet we vote in a man who said contracting an STD was on par with going to war.,0,-3.9889007228015894,3.9889007228015894
16,"I think there is a good argument that t-Rump hasn't had a real job his whole life.  He went bankrupt how many times?  Didn't pay the workers who actually DID work.  He started a college that stole money from people who believed him and paid out of court settlements for that.  He brags about grabbing women, makes fun of people with disabilities.  He's a slimy, lying sociopath who needs to go away.",0,-3.8911116265545767,3.8911116265545767
18,"What an inane, superfluous question.  It is a false equivalency and a spurious comparison. White people dont need to state the obvious, black experiences dont map onto white ones.  Whites arent 3x more likely to be killed by police or deemed on sight to be dangerous/suspect/criminal whether they be saint or sinner.  If Dafonte Miller was white would theriault have beaten him to a pulp?  If Philandro Castile was and told the cop he had a gun/carry permit would he have been murdered in front of his 4-year child?  Would eric garner be chocked to death on a street corner; would Jonathan Ferrell have had 12 bullets pumped into him (knocked on a door looking for help after car accident?); Walter Scott shot in the back? 

BLMs point is that their lives matter TOO just like yours.  They are a response to anti-black racism/police brutality; a demand to acknowledge their humanity the way they/you do yours.  Its no different than the civil rights movement's response to jim crow/white hate/racism.",0,-3.866230199840331,3.866230199840331
12,It seems like just 6 months ago Monty was on every Leafs article crowing that the Habs were elite and the Leafs were terrible.  I wonder if he likes ketchup with that crow?,0,-3.5296688876622913,3.5296688876622913
40,promi utrosque lesbian?,0,-3.4044263181035,3.4044263181035
26,"Wow, thanks for taking the time to post something totally untrue (I won't bother citing your spelling and grammar mistakes)...",0,-3.1728741379969883,3.1728741379969883
28,She's very right when it comes to the phenomenon of the last gasp of the Angry White Male and how they voted for the tire fire in the WH.,0,-2.8852873831947186,2.8852873831947186
29,"In reply to: xoxo
And how many invaded a foreign land under false pretenses, overthrew its government, instituted a torture regime, decimated civil liberties at home while instituting a national spy state?

The Bush/Cheney evil was unique... until Obama refused to prosecute them, and continued their PNAC Agenda by bombing innocents in seven Muslim lands.",0,-1.8273755526825761,1.8273755526825761
38,"At first I was amused by your boneheadedness.  The question I KEEP asking is how well does your family get along?  You have no problem attacking the President's family.  I also asked do they work at the same job too. Since you didn't answer either time I will assume the answer is no.  But you keep pounding away in futility.  Then you attack my sexuality.  Waaa, waaa. Frankly I would love to talk about my sex life, but my gal won't let me.  I know you're counting on something (you little perv) but no, I'm not going to let you have it.  Further I'm tired of dealing with the ""likes"" of you, so shut up, go away, and leave me alone (w/my lover), and go find a dry towel and a dirty magazine.",1,1.7044901180131973,1.7044901180131973
11,"There's only one problem with that.  Like cockroaches, it's almost impossible to annihilate them.  There will always be someone willing to vote for the guys promising ""free"" stuff (that someone else has to pay for), and environmental virtue with no up-front costs.",0,0.17016991237456836,0.17016991237456836
