,X_sentences,Y,Y_decision,Y_confidence
2346,"The story telling was not to my liking, and I was bored with it. I tried as long as I could to keep reading but I just stopped at the 6th chapter. If anyone takes my advise, I say give it a try. YOU MIGHT like it, you may not. There was nothing wrong with the story per say, just not for me. I feel like this author is still some what new to writing, she may find her nitch for story telling, she may not. Who knows? Just not with this one.",1,"[-1.709408903774337, 2.799249750767091, -2.012459771697038, -1.111278393294723, -2.3403706351285436]",2.799249750767091
1918,I just can't really get into it much. I put it down and read another one then I go back to it. A lot of whinning for me.,1,"[1.7752389514920628, 2.7912859113982305, -2.36619778551472, -1.1283944683077796, -1.7921573182647887]",2.7912859113982305
1196,"Seemed rambly, uninteresting, boring. Not written in an engaging way.  I did not finish it. Did not enjoy at all.",1,"[-0.8999472079711623, 2.789557193322851, -1.8600734647332637, -1.1170877513919781, -2.7761711748935225]",2.789557193322851
6572,"Sex, sex, sex, a little storyline........then sex, sex, sex. Well, you get the picture. The sex scenes were actually so frequent they were becoming boring.  If you are into that, well then this is for you.",1,"[-0.8096754892652084, 2.7888096296165066, -1.8963289792408717, -1.0763354326835304, -2.6213178918184523]",2.7888096296165066
9388,"This actually was quite bad... embarassingly bad.  What kind of crack was Francis smoking that year?

Plus, I don't know if anyone else mentioned this, but the subtitles are terrible, too... They completely misrepresent the dialogue.  What's up with that?",1,"[-1.0884475748077538, 2.7581954493550143, -1.3676637932741251, -1.1052332599552155, -2.5051580610054556]",2.7581954493550143
1555,Very inspiring to keep you uplifted through each day!! I found this book rich with wisdom and peace from the Lord.,4,"[-7.2595074556321055, -5.856808351807031, -4.970664600487282, -1.1354226271389063, 2.7490512842395556]",2.7490512842395556
6862,"Omg! (OMFG LOL) love this series! I look for new ones, and own them all! I love this trio and love how they come together with trust and strength and commitment!  Love them! Cant wait for more!",4,"[-7.370564717706811, -5.4136067587524845, -4.498851351612008, -1.14775163958713, 2.7447468003521185]",2.7447468003521185
7385,"My memories of great songs, this record added to the collection! It got here so fast to!!! Thanks for the great summer boost!! ;)",4,"[-4.481874596122944, -5.219347544128497, -4.536116690127201, -1.1747654840300283, 2.715605404126664]",2.715605404126664
4521,"Why? That's what boredom does. It makes you do stupid things like one click this book. Good thing it was on Kindle Unlimited so I could return it. I should have know better just from the title. I mean seriously? Knocked Up By The Bad Boy? :/
The story (and I use that word loosely) was 100% predictable. Boy meets girl, girl resists, daddy makes her mad, girl sleeps with boy to rebel, girl gets pregnant. There was no creativity to the story and I felt bored reading it. No bueno.",1,"[1.4268448358424313, 2.714808956046104, -1.8248917616285707, -1.1042464290223128, -2.104589048764625]",2.714808956046104
9487,"Why this didn't work is beyond me. The cast is pretty good even the small parts have such comedic talents as Elie Kemper, Jon Favreau, Ben Falcone, Eric Stonestreet and John Cho. Honestly, I think it must be the script as the only laughs I really had were the battlin' prat falls when Jason Bateman and Melissa McCarthy got into physical confrontations. The movie is also way too long but then again we watched the longer version on the DVD vs. the theatrical cut so maybe that's why the two hours went slower.

The extras feature a pretty boring 50-second gag reel and a Making Of that was actually more interesting than the movie itself.",1,"[-2.0057834923833724, 2.7087058802467467, -1.7218496135283738, -1.1093286347521065, -1.9883630545929023]",2.7087058802467467
800,"I listened to James Patterson's DON'T BLINK on CD so I will address the narrator first and then proceed to the story itself. The narrator, David Patrick Kelly appeared to have an almost Southern lilt to his voice at the outset of the story that came across like an attempted impersonation of Matthew McConaughey, but as the story progressed he did gather momentum as he changed the tone and inflection of his reading and ultimately did a pretty good job with the material he was given.

And now - on to my opinion of the story itself.  I can probably sum it up in one concise word, LACKING.  It is lacking in character development, lacking in a cohesive plot and definitely lacking in credibility. Why even the ""romance"" is lacking from what I assume is intended to be the romantic aspect of the tale.

What is not lacking in this telling is a seemingly indestructible protagonist who has more lives than Bruce Willis in a Die Hard movie as well as a plethora of scenarios depicting guts and gore. If folks dying via gunshot wounds, car crashes, being thrown from a balcony, having a bomb strapped to their back or having their eyeballs expertly cut out in the middle of a busy restaurant are things that get your juices flowing- well then, this is the book for you. As for this reader, I believe Patterson has managed to hit an all time low with this offering and I advise you to save your hard earned dollars and spend them on something with more substance......like a burger and fries or a large pizza.",1,"[-1.5708915845629097, 2.708322101034935, -2.0924032138831565, -1.0896327504108951, -2.123539313608627]",2.708322101034935
4747,"Let say I liked the premise of the book and the first part was great. Good story and loved the ""what to buy"" ideas. However, about 1/2 thru the book the editing was the worst I have seen in a long time. One sentence went from third person to first person. I quote: ""she put a chair under the door knob and I put a hammer at the window"" but he was telling it for his friend. Lots of missing quotes, bad/erroneous statements and incomplete thoughts. I really liked the storyline. However as I said it is like the author was rushed or something. He mentioned that Matt was shot trying to get in the Helicopter. Never explained why he was ok and not wounded, ie: bullet proof vest , etc. That was typical for the last half of the book. I even looked at the other reviews to see if anyone else mentioned the poor editing of the book. No one did that I could see. So just be aware, good story, bad editing and incomplete thoughts/info.",1,"[-0.5195087407710839, 2.6904071788640884, -1.5208187624627758, -1.0779619601583632, -2.8526788165764803]",2.6904071788640884
5423,"forced myself to finish this book but won't be reading more of a series about a stupid man who  makes stupid dcisions, doesn't share his information with anybody else, and tries to do it all himself, causing more deaths and injuries than necessary.
So confusing about his relationship with poorly written female characters.",1,"[-0.265554902178325, 2.68951907091472, -2.4289649467871297, -1.1042247357155575, -1.918263541457227]",2.68951907091472
9880,"Sent it back.  The holes out of which the cords must exit the box are too small.  The whole thing is just wriggly, flimsy plastic.  Doesn't accommodate anything but small wires and plugs.",0,"[2.6869814853077156, 0.32454058089361304, -2.23402850123703, -1.1521676851300742, -1.2021057704387341]",2.6869814853077156
278,"Too many characters (Like 20 in the first chapter!! I might be exaggerating a little bit but not that much, seriously!!). Worse than the Kardashians. I have the feeling this book isn't for me at all. I really, really didn't like it. Too gossipy, too drama-rama-y. However, I passed it along to a student, who looked quite happy to have it in her hands.",1,"[-0.412721215737363, 2.6850784538298207, -2.243836571969556, -1.140248406341039, -1.327526155361232]",2.6850784538298207
9015,"I found this book rather boring. Very wordy and not much happened till the last 20% of the book. I usually like Jade White's books, but this one I could pass by. Very little sex in it and rather mild when you do read it.",1,"[-0.19107560019650194, 2.6798013952788917, -2.1081124463921075, -1.0981229889457655, -2.270752696588523]",2.6798013952788917
5074,"I read most of the story, but got to a point were I could not take it any more. There were too many issues I had with it.

The author sped thru the scenes. Some issues the author didn't even touch. Some scenes didn't make since.

Ultimately quit before the book was finished. Not reading anything else from this author unless she fixes her mistakes.

The story did have potential though.",1,"[-2.525239634861138, 2.6759634160825945, -1.4828570174399236, -1.0967238878413403, -2.6114323185663117]",2.6759634160825945
9544,Horribly bad and slow movie. Don't waste your time.,1,"[-0.9466741931722321, 2.668808725710875, -1.8537173922573802, -1.118827557592738, -1.9362052564493262]",2.668808725710875
3787,"This book really didn't fall in line with the other two books. It was still mostly fluff and still mostly unbelievable. This time, however, it was just worse. The only reason I read it was to finish the series. There were some editing issues, also.",1,"[-1.6953434936236857, 2.641205845457911, -1.674962259783928, -1.1197517074839423, -2.397525924253374]",2.641205845457911
3992,I loved this book!  I could not put it down!  I can not wait until the next book comes out!,4,"[-5.117708956033248, -2.5056450877203966, -4.565683262278904, -1.1800545647646223, 2.630523523678723]",2.630523523678723
4831,"This story had likeable characters and lots of steam. There was a plot, which is often missing in stories within this genre.",1,"[-1.112390544395679, 2.6273148037710925, -1.6299175865746731, -1.0791171291827621, -3.3112772112503213]",2.6273148037710925
3191,"It's been months since I read this, and I've read many books since that time, so my perception regarding it has faded.  I can definitely say that I raved about the book at the time that I was reading it (all my friends will attest to that).  The story was easy to read and I kept wondering what was really happening.  The author manages to elude to certain feelings as well as unseen thoughts that the characters (most of them) are unaware of.  This part, I thought was superbly written.  I'm not sure that another author would've been able to pull it off nearly as well.  It would've made a good movie, I think.",1,"[-2.096558781258718, 2.6148091062047074, -1.9631225233599991, -1.1036370056513995, -2.531276271895955]",2.6148091062047074
9163,"This book was dull. He ran right over her decisions and she let him. She was weak and the plot had tons of holes in it. It would skip around and there would be time lapses where we were supposed to fill in parts missing. It was ridiculously annoying. I paid for a complete book that sounded like it would be entertaining, not a book I have no idea what was happening and took me all day to finish because I kept putting it down due to it not holding my attention. Save your time and purchase another book.",1,"[-1.31579573402499, 2.605334184143643, -1.7800981689541056, -1.1090054054665026, -2.4206232892704205]",2.605334184143643
578,"I read the first 75 pages and foumd the book boring. The visiting cousin was not credible.  Noel and his parents were uninteresting. There was no intensity to the storyline, boring dialog.  My first Binchy book.",1,"[-1.3713858020881349, 2.6005555679701455, -2.2040745737895535, -1.102801292544621, -2.6116613228850447]",2.6005555679701455
901,"I had to invoke my ""10% rule"" with this book: If I don't get at least moderately engaged within the first 10% of the book, I drop it. The first 10% of this book is pretty boring, unless you enjoy reading about the central character's 18-month old brat.  What that has to do with the story, I guess I'll never know.",1,"[0.2002453208690378, 2.5972694416716244, -2.232659749156412, -1.0665628158376765, -2.4082948919600957]",2.5972694416716244
1434,I liked the characters but there was a major continuity problem in the series which bummed me out big time.,1,"[-1.2061061516515152, 2.5797464669492696, -1.6916628042857118, -1.098185422041916, -2.834053084250017]",2.5797464669492696
338,"This was nothing more than a sex manual with a few syrupy pages thrown in near the end.  Revolting and about on a par with WAKING UP WITH THE DUKE.

The ""story"" began in a ridiculous fashion.  No peer in the British Isles would have married an unknown woman without knowing, for a fact, she wasn't pregnant.  Cuckoos may come later but the heir is of paramount importance.  After the viscount learns ~ way down the line ~ that he was deceived, he says oh, that's okay, I don't care about my family line...that's plain insane!  I don't know who was nuttier here, the viscount or the author.

Ms. Heath had the grace to admit her scenario was extremely unlikely (no kidding!) but she excused herself on the grounds of it being fiction.  Actually, the whole thing was nothing more than sex with a few pages of trite sweetness thrown in here and there.  Story?  There was NO STORY.

Believe it or not, there were other difficulties with this ""novel"" but I don't have it in me to discuss them.  And don't get me started on the ""heroine"".  I just want to forget this waste of time.

I rarely give 1 star to a book but if ever one merited that rating, this is it.  Still gagging.",1,"[-2.1268754283217017, 2.577270356788695, -2.058749049260241, -1.1291441217625782, -2.0290949836852006]",2.577270356788695
6661,"Story was ok.  Kinda unrealistic in some ways, but I know it is fiction.  Lots of steamy m&eacute;nage action.  The heroine to me is somewhat brainless and is easily manipulated with sex and food.  I really felt she had no value, but just to be a plaything for the men.  I got the book on special for .99, but I really don't see it worth $2.99.",1,"[-1.8755721883819978, 2.572218243125012, -1.7997166769722126, -1.077418987898889, -2.6306887955555194]",2.572218243125012
1696,These are great books! Please keep putting out your great books! This is such an original series! Thank you so much!,4,"[-4.727516375368582, -3.056011416804106, -4.4817099781424865, -1.2076548280118624, 2.5450061525661742]",2.5450061525661742
5444,"I was only mildly interested in reading this book, and the reviews on Amazon seemed to support my reaction.  Then I read the review in The New Yorker, which was much more favorable, so I said to myself that if The New Yorker liked it that much, I should give it a chance.  My gut instinct was right.  The premise is interesting, and some parts of the book were nicely done, but overall it was really no better than so-so.

The book's problems include that (1) the basic premise, while interesting, is somewhere between real and alternate history, so it's not possible to suspend disbelief; and (2) major aspects of the plot (womanizing young Jack Kennedy falls for a gorgeous, mysterious and very tough broad) and the dialogue are so trite that it seems like something out of a bygone era (and I don't mean that as a compliment).

A minor point, but a cardinal sin as far as I'm concerned, is that in one critical scene, the wrong character is referred to.  Why did the editor not catch this - or, phrased otherwise, did anyone even bother to edit this book?  It's like a glaring typo or non sequitur - how can you take this book seriously when neither its author, its publisher nor its editor took it seriously enough to catch that glaring error?",1,"[-1.1716383386510487, 2.5436967269558868, -1.8260440638526663, -1.0879049961443292, -2.6118145417047045]",2.5436967269558868
3170,"A very complex but uninteresting and far-fetched plot. I could not finish, no matter how hard it tried. I would give it zero stars if I could.  Fortunately, I read this on a friend's Kindle, so I didn't wast any $$ on it.",1,"[0.4468873012248564, 2.540553665002194, -1.9817615241701894, -1.0829807931789925, -2.759616581869052]",2.540553665002194
9877,"I've purchased four of these now, two I gave as gifts (oh God) and two I kept for us. The ones I kept both worked for about two months, then never worked again. The first one I let the baby hold in bed at night. It would charge during the day and I let it run out at night. That worked about a month, then it wouldn't charge any longer. The second one I was afraid to let the baby sleep with. I unplugged it and let it run all night about two or three nights a week and the other nights I just left it in the base and turned it on. That on lasted about two months before it stopped charging. I'm too embarrassed to ask the people I gifted them to, if theirs still work. I've wasted so much money on these. They are really cute when they work, but they are too expensive to be so unreliable. I had two of the older style and the same problem with one of those. Out of all of these that I purchased, only one still works.",0,"[2.5348460046252863, 1.7657998110564046, -2.2120077272818484, -1.1097533577455583, -1.6187924360286028]",2.5348460046252863
825,"It has been two years since I've read the first book. So I forgot lot of things. From the start, it felt a little dragged, though I kept reading it to the point where I felt like what I've been reading wouldn't matter if it weren't in the book. I always didn't like multiple POVs. Especially when I had to read from a character I didn't like or can't connect with. At first I read every word but I started to felt like I had to force myself reading from annoying Zuzana and some character I didn't know. When I was so invested in the main characters I couldn't care less about others. Being stuck reading from random characters made me bored. But when that random characters started to get interested it was ended and that was the only chapter they had. I started scanning and and eventually skimming it.

The storyline in the big picture was really interesting, but the writing style dragged it down. The way the author told the story wasn't what I familiar with. The book was too long; it was full of some things that weren't matter. Especially Zuzana and Mik. The foreign language was distracting. The world build hadn't been explaining enough. How Karou created those bodies. What the heck was tithe? Sometimes flashback scenes were blend in with present it made me confused.

I was so frustrated that Karou and Akiva barely saw each other. They spent the majority of the book apart. Were the angels really angels? Because I felt they were as evil as the chimeras.

I am torn between not read the next book and read it. I want to know how this is going to end. But I don't want to put myself it this writing style again.",1,"[-0.9839821226352381, 2.507896288428947, -1.7093093454681707, -1.104941121762055, -2.4210621506326517]",2.507896288428947
7083,Just didn't get it. Bailed after 25%.  Boring.,1,"[2.310381246973902, 2.495208920847248, -1.9212905401937417, -1.0810649593371748, -2.7272947243118786]",2.495208920847248
2725,"I could not get into this book. The narrative contains way too much detail (about people, the scene, folks' pasts, etc) and it's far too wordy. I began nodding off before I reached a quarter. I was interested in seeing this girl rise up from this oppressive home and make something of herself, but it was obviously going to take a long time to reach that point and it could not hold me until then. This was a DNF for me.",1,"[-0.06531823709807183, 2.492617132810633, -2.129835452834869, -1.0953909895471017, -2.540379324742217]",2.492617132810633
6078,"Loved this series!! It was amazing.....full of laughter, tears, heartbreak, healing, and following your heart",4,"[-8.633571601802752, -4.692089953246179, -4.632966333819555, -1.1317276563345293, 2.483469065758776]",2.483469065758776
1259,"When I start skimming halfway through a book, there's a problem.  Not sure if the problem was me or the book itself.  Really did not enjoy after the first quarter of the book.  Just felt pretentious, especially the parts written like a play.  Not sure why the book is up for so many awards - maybe I missed something?",1,"[-0.15761072458329717, 2.4806988535002454, -1.7701383048903463, -1.1191207092722177, -2.05485991665071]",2.4806988535002454
2430,HOT HOT HOT!!!!!! I love this series!!! You will be glad you got it!,4,"[-5.041805046331026, -4.532589447979616, -4.484076212846332, -1.1618074401462477, 2.4757590184520097]",2.4757590184520097
7109,"It was a stand alone book, mostly, and that mostly was the only problem. Other than that the characters were engaging and well scripted.",1,"[-2.263389083949253, 2.473713183859681, -1.2803130741406639, -1.1104591340822942, -3.061248912465514]",2.473713183859681
1502,"This reads like a potential movie plot, everyone has secrets, lots of dysfunctional behavior, and a mostly upbeat ending. However, the characters are all unlikeable in varying degrees; some are outright irritating, and that detracted from my feeling any sympathy for them. I kept picturing this story as a movie or TV series, and it works as entertainment on that level.",1,"[-1.7475990995956474, 2.468807518204937, -2.285829078974431, -1.110239875780896, -2.3217263237922334]",2.468807518204937
6090,When I wonder how you'll top your last book you continue hitting grand slams! Sweet Cheeks is amazing!  love you,4,"[-3.9417167876016954, -4.21808895471645, -4.525859120592718, -1.1561054498730248, 2.465569623259336]",2.465569623259336
6966,"Can I give it ZERO STARS?
TERRIBLE ACTING- PLOT SUCKS- VULGAR SCENES
WISH I COLD GET MY MONEY BACK!
DON'T WATCH....",1,"[0.5373581383124781, 2.4501939539088524, -2.42498477462263, -1.1204742488670323, -1.181773486048804]",2.4501939539088524
7379,"This is one of her finest masterpieces! It contains some of her best stuff, and I love hearing it over and over and Deeper and Deeper all the time!!",4,"[-6.0276203671604005, -3.4788489424879483, -4.364905926321006, -1.1737797632992586, 2.4394464548817827]",2.4394464548817827
7021,"I didn't finish this one. It started off pretty immature, like it had been written by a high schooler and didn't seem to get any better...",1,"[0.3321871872522384, 2.4379996521553284, -1.6638261713125408, -1.128003936322569, -2.1420135174669106]",2.4379996521553284
7304,"Boring...lifeless... Silly.  This is not a historical book period, and the romance is bland.  Characters are colorless. Dialogue ridiculous. I could barely finish it! No recommendations come to mind.",1,"[-0.757888331650542, 2.425220990985703, -2.1743962962745793, -1.1398531787072674, -1.918339203687326]",2.425220990985703
2225,"This was a well written book, but lacked something for me. Or maybe it was just that I felt like the main character was all over the place, kinda like an emotional spastic. Plus I'm not a huge fan of the whole ""all southerners are crazy"" type of story. It was okay, but I won't be reading the rest of the series or this one again either.",1,"[-2.2693478332521844, 2.4219459363040023, -1.5897858485449683, -1.1258643110937483, -2.3281930569990106]",2.4219459363040023
8274,"Why didn't I like this book? I felt like a psychic sometimes as I read this because it was so predictable and cliche. Andi caught her fiancee cheating, tried to kill herself with pills over it and basically became a sl*t to cope. She sleeps with anything. Then she meets Jackson. Literally every other scene with them is sex of some form throughout the whole book. I'm not even kidding. It's not even well written sex. It's boring and predictable. Jackson is closed off because he's been hurt by his ex too, and so ensues chaos when she starts her new job and discovers Jackson is her new boss,  and her cheating ex is her new co-worker. You can see where I'm going with this. The writing was annoying as well. No abbreviation at all, and the characters address each other by name in almost every sentence. It was beyond annoying. If this book has not been free I would be returning it for a refund instead of just deleting it.",1,"[-0.30424826799113136, 2.419315094816233, -1.8632814458029636, -1.1190459771543049, -2.1226109666575277]",2.419315094816233
9159,"Awww! So sweet and endearing and heartfelt. Absolutely loved It! Thoroughly enjoyed this story of love. Super sweet and wonderful,",4,"[-8.0994090922643, -5.5922478718129, -4.910014636513267, -1.1449653105785886, 2.404658024043895]",2.404658024043895
2283,"I agree with another reviewer, who wrote that it was a little too deep off the end with the insect-like aliens.  Then, when it went into seemingly endless descriptions of war like tactics and equipment, I totally lost interest. I had put it down twice before that, but I don't give up on books easily.  The writing style didn't flow easily to me either, and it didn't make me feel like I was there.  I guess I would say there was too much hardware description and not enough ambience building.",1,"[-0.5375143244923675, 2.403540446903212, -1.4866397954075092, -1.115721369520927, -2.6153184122634645]",2.403540446903212
324,"The writing was good, but none of the characters was particularly likeable.  The ending was disappointing and made the whole story confusing and disappointing. I won't look for another book by this author.",1,"[-3.1293917350249307, 2.402834950096018, -1.546280833364548, -1.0903976042887502, -2.853885228396425]",2.402834950096018
2783,"I was thinking this book would be better than it actually was, so consequently I am disappointed.  I understand the message of the book but this was a worse case scenario and I found lots of it very disturbing.  I did enjoy the ending tho.",1,"[-2.216726713711345, 2.389475317548591, -1.8716926365359696, -1.1077053375853707, -2.4339741775864714]",2.389475317548591
