,X_sentences,Y,Y_decision,Y_confidence
6343,"I was given this book by Ana or my honest opinion. Be careful a few spoilers in my review.

Leo and Elaine, he most definitely claimed her.  Leo was a billionaire, who owned a tech company. Elaine was a young woman who took a summer job as an intern at Leos tech company. This story takes a few unexpected turns that I didn't expect. She was a Virgin. Big surprise since she seem so sexually attracted to Leo..  Leo was attracted at first site, he obviously used his interns for his sexual gratification. He saw Elaine as Submissive. She saw him as Dominant but didn't really know she liked that.  Initially I thought this was a sexual harassment case waiting to happen,  it that was not what happened at all. She goes out with him to a fund raiser, and wow, that scene was HOT.  Whew..... but Leo used to be in the military and had an old friend out for revenge. So he kidnaps Elaine and challenges Leo to come and get her. Of course he could let anything happen to her. Well they made it through that episode. Great story loved it.",4,"[-1.7415469954068659, -1.1400089287599005, -0.9119233463612585, -1.0316537389392513, -1.1478770923326498]",-0.9119233463612585
2066,"When I first began reading THE OFFICERS' CLUB my impression was that this was a book written strictly for a male audience what with its military setting, salty language and sexual romps.  What I later discovered was an atmospheric novel (it's set in the late 1970's but the flavor and grit of the writing could easily have placed it in the 1940's) about the morality and immorality of the young military men and women stationed at Ft. Huachuca on the Arizona/Mexico border after Vietnam War.  What begins as a murder mystery with multiple potential suspects quickly turns into a compelling narrative and character study that takes a few chapters to really build it's momentum but soon immerses you in the personal drama of the inhabitants of this god forsaken piece of real estate whose lives seem to mirror the desert surroundings in which the live.  There's the blinding heat of passion, anger and guilt, there's a bleak tawdriness both in the landscape and in individual lives, and the predators that lurk at every turn are not confined to the desert.

Told in the first person by Lieutenant Roy Banks, a jazz loving intellectual with a giant ""zipper problem"" THE OFFICERS' CLUB contains a cast of characters you can love to hate, some more than others. Each has a personal history filled with secrets they're hiding from others as well as themselves. There are those who recognize the evil the perpetrated and are trying to atone in some small way while others seem to revel in their misdeeds.

THE OFFICERS'CLUB is a movie waiting to be made.  Think a director like Martin Scorsese's (The Departed) or the Coen Brother's (of Fargo and Blood Simple fame).  Then cast DiCaprio or Mark Wahlberg as Roy Banks, Jeffrey Donovan or maybe Scott Caan as Jerry, Jennifer Morrison as Marilyn, Patrick Wilson as Gene, newcomer Lana Parilla as the manipulative Jessie and perhaps Johnny Depp as Eli and your off to a good start.

Readers looking for an in-depth look at the mood and morale of our military after Vietnam mixed with a glimpse into the flawed lives of some of those who served, and don't mind a little sex and off color language in their reading material, will find Ralph Peters book a most rewarding read.",3,"[-1.929026502507969, -1.1829538144979903, -1.1685814273084358, -1.0061735648517554, -0.9120501099187606]",-0.9120501099187606
9243,"This film's most memorable line comes early on, as a Wehrmacht captain played by Jrgen Prochnow examines the old structure he has been asked to occupy and comments ""the walls are thicker toward the middle, and thinner toward the outside. This place was not built to keep people out; it was built to hold something in.""

As most will know, this is the story of an ancient being in a Romanian ""keep"" that is unleashed by and feeds upon Nazis during the second world war. He teams with a Jewish scholar who has been freed from a concentration camp in order to help the Nazis defend themselves. The film is much more sophisticated than most films of this type in its attitude towards evil. It distinguishes between the professional soldiers of the Wehrmacht and the political officers of the SS, portraying the former as potentially noble compared to the latter. Even the monster within the keep behaves in an essentially admirable manner until the very end, killing only Nazis, defending a woman from rape, healing the sick Jewish scholar. He expresses outrage that Romanian villagers have been mistreated by the Nazis and vows to avenge them.

The film's greatest weakness, I think, is its pacing. It's impossible to tell how much time passes between scenes, though sometimes it seems to be weeks (they mention the need to retrieve the Jewish scholar from a concentration camp, and then in the next scene he has arrived in Romania). We never see the Nazis discussing what's happening to them or developing theories about the threat. Ian McKellen is healed and made decades younger and for the longest time nobody seems to notice or comment on it. Scott Glenn's behavior is similarly odd (though that can perhaps be forgiven as he is playing some sort of immortal being whose motivations may be beyond our understanding).",3,"[-2.158281891776329, -1.5258117357714687, -1.217749644615423, -1.023188837802412, -0.9122291237158794]",-0.9122291237158794
8064,"I blew through Capital Offense like a fast car on I-10 between El Paso and Junction. (No speed limit and no one interested in pulling you over anyway) You should probably read the first book, Last Call, before taking on Capital Offense just so you know who everyone is and what their roles are in relation to each other. This book had more of Bill Travis working alone than in a group and we saw more of Texas in a different light than the first book. I do love a Texas author who not only knows our state, but has actually spent some time on the roads traveling around the state and George Wier has evidently done that. Loved the idea of the Marfa lights being sort of a spiritual thing as opposed to some alien conspiracy!

As someone who has spent many years living in the deep West Texas deserts & mountains, I tend to cast a withering eye on writers who tell stories that involve the Marfa/Alpine/Fort Stockton areas. I can spot an author who has never been down there in just a few sentences and one who does their research via the internet alone is discovered and labeled ridiculous immediately. NOT the case with George Wier at all. His Bill Travis series is dead on accurate with regard to Texas and her highways, people and our peculiar behavior - and that is a very good thing! Capital Offense was correct and made me homesick for the Rio Grande. The mystery was good and the twists came at breakneck pace. I'm on my way to read the third book in the series!",4,"[-2.4385715186017842, -1.307984568419295, -1.1139501481098466, -0.9876819176297221, -0.9126629668813993]",-0.9126629668813993
6367,"Isola and three of her guards are back in the human world. No memories of who they really are. When isola gets her memories back, she's got to figure out how to get the others to remember. Meanwhile she's avoiding their advances bc of the curse. She's also trying to deal with the betrayal of Thorne. Everything isn't as it seems though.

I enjoyed the second book in this series. Still has a lot of action and drama. Secrets come out. The ending leaves you hanging a bit but it's a nice setup into the 3rd book. Can't wait.",3,"[-2.349149410614654, -1.7095630552446137, -1.1526792044649492, -1.007448081025857, -0.9130427309680529]",-0.9130427309680529
8373,"Well written & enjoyable read. Never having lived the circumstances Libby lived, I can only imagine how distraught a 17 year old girl could be. Reminds us once more that rape is an ugly deed & too often dismissed.",4,"[-1.6530255414331463, -0.9130595581708296, -1.0685308279024346, -1.0200583521662518, -1.1269603505217416]",-0.9130595581708296
6407,"Planet Perfect by Charlotte Roth Sounds is a quick read and a standalone story that flowed from the page. I enjoyed the story but definitely tugged at my emotions.

Who doesnt want a perfect life? Who doesnt want to be safe? When perfection is offered, is it too good to be true? When your lifes desires is offered on a plate, is it too good to be true? If your vision of perfection is laid before you, no strings attached, is it too good to be true? If something seems too good to be true, then maybe it is.

One mans idea of perfection maybe another mans dream. One womans idea of perfection maybe another womans hell.

What price would you pay?",3,"[-2.177884762807261, -1.0437555930194793, -0.944621686467561, -1.0435547191457069, -0.9136664846456248]",-0.9136664846456248
5840,"I like this., It is helpful",4,"[-1.7053026154757553, -1.1241686200768197, -2.073124875309701, -1.0224234914367538, -0.9137489549572323]",-0.9137489549572323
7297,"Enjoyable story with good characters and nice twist of plot near the end. Aunt Margaret made an unusual, but nasty addition to the story.",3,"[-2.4958586270401715, -1.491158980144061, -0.9138585250768162, -0.9950270785481009, -1.8894256936663807]",-0.9138585250768162
3747,"I have such mixed feeling about this book and this series but I'll keep reading it and I'm anxious for the next book. There is mystery, action, a little romance and I guess humor.  However, I do wish that the characters had more development and more depth.  Everyone seems to just continually make snarky remarks to each other but we aren't given any real insight into their feelings, their personalities, beyond the smart & obnoxious remarks, or their history as individuals.  Even with Bay  we are given little glimpses into her thoughts but often it's very shallow insight and as for Landon we are given even less.  Frankly, I can't tell you why I like this series and plan to continue reading it.  Maybe it because that although the characters lack the depth I would prefer overall or as a whole they constitute an entertaining and enthralling read.  I guess that's it!  All I know with certainty is that I can't wait until the next book!",2,"[-2.425015090779719, -0.9143167290314836, -1.0271849230978067, -1.0171629321366644, -1.0705486608821282]",-0.9143167290314836
4066,"I have been enjoying ghost stories for over 35 years.  Let me at first say that this is one of the best ghost stories I have ever read.  Cash is able to weave the ghosts and their own part of the story seamlessly into the story of the living characters.  The utilization of ghostly interference as the creation of the angst in the relationship of Julie and Brad is very well done.  Cash is able to show in myriad fashion the ups and downs that every marriage could face in a way that is neither preachy or insulting.  You really feel for Julie and for Brad as they face the challenges both financial, emotional and supernatural.  The concept of buying an old run down place to flip and finding it haunted is brilliantly simple and plays well in a popular 21st real estate concept.  The ghost of Tessa and Gerald are as complex as the living.  I loved the book, I loved the ghosts and loved Julie and Brad.  Brilliantly conceived and written, rich with history, romance, scary ghosts and even humor. 5 stars.  A great addition to any bookshelf.  Perhaps not a good read alone in poorly lit room on a stormy night!

My Rating: 5 stars",4,"[-2.4507409265621716, -1.7662327856184596, -1.4183186181130576, -1.0104629715972284, -0.9146085965140274]",-0.9146085965140274
8285,"I enjoy Sci-fi occasionally so it is refreshing when the book I chose ends up being so enjoyable.

The story unfolds with several plot lines of the primary characters. It was a good way to get to know the characters and set the direction for the storyline. I quickly got immersed in the plot.  The author delves deeply into the lives of the characters and still manages to keep the story relevant and interesting. The first 2 books end somewhat unresolved but the third book wraps up the storyline quite well whilst leaving some great characters for sequels.

I thoroughly enjoyed Dark Space. The books are certainly enjoyable and caused the me to lose sleep at night so I could read just one (or more) chapters each night. I enthusiastically recommended this author and his books to everyone.",4,"[-1.832345801905308, -1.4026966166055346, -1.1850518562445354, -0.9978689237862672, -0.9147181946648324]",-0.9147181946648324
2277,"SPOILER alert:  This is the story of a top-notched author, handsome playboy Matt Brandon from Los Angeles who was injured in a skiing accident losing his eyesight...may be temporary or permanent. This made him depressed, angry, abnoxious, sarcastic, bitter and very difficult to live with. He became a recluse. His concerned brother seeks help from their best friend in Pennsylvania, a psychologist who specializes in severe depression. Unable to leave his wife (with a complicated pregnancy problem), he sends his partner, Sara Hamilton instead. Having been through grief and humiliation herself when her husband left her for another woman right after they lost their baby, she dedicated her specialty in taking care of abused, battered and depressed women. She vowed to protect herself and to never get involved again in matters of the heart. She braced herself for a challenge as soon as they met. It was abysmal from the start but their relationship eventually took a different route ..both falling in love, she helped him break down his concrete wall of emotion and in turn, he helped her heal her broken heart. Before his eyesight returns, Sara decides to go home and return to her patients. And this is where the trouble begins. He doesn't know what she looks like. All he knows is her perfume scent and her voice. When he calls her home and a male voice answers (her visiting brother), he concludes that she had moved on. This is a poignant story that will pull your heartstrings in so many different ways. How they found each other again seven months later for a second chance in love. You have to buy this book to find out their happy ending. Ms. Campisi is now a favorite of mine. I started with Pulling Home and then The Way They Were. I love these two books. I didn't realize I've already read Paradise Found in April, 2016 and reading it again makes it even better. I love her story telling style and I can't wait to buy the rest of the series. ",4,"[-2.3285149081044607, -0.9695917464242279, -1.218269424169116, -1.0316958117986736, -0.9153056093835439]",-0.9153056093835439
684,"I got this book because I had run out of other books to read and decided to give a werewolf book a try.  It is pretty good and fast paced.  You already know the story setup from the other reviews.  Personally, I thought it was well written and kept you captivated by wanting to see what happens next.  It is very adult and doesn't hide that fact.  It is just a good story about a werewolf mom trying to get her werewolf son back from some vampires!",3,"[-1.6935953488302506, -1.873273369394875, -0.9632034630108479, -1.001579226083219, -0.9153248757907416]",-0.9153248757907416
113,"It's not necessary to read Little Alters Everywhere before plunging into Divine Secrets.  The books can stand on its own, with its rich details of intergenerational hurts and healing.  The reader discovers layers of Southern life through the memories of the Ya-Yas, a tightly bonded, priviledged but troublesome group of girls coming of age in the 1940s.

The incidents unveiled through the scrapbook (the Divine Secrets) to Siddalee return her to childhood scenes and triggers even deeper revelations about her mother's childhood and even her grandmother's life.  Understanding even dimly some of these funny, sad, scandalous, risque, and life influencing relationships help Saddalee make a decision about her love life and about connecting with her mother.

Entertaining, yet thought provoking.",4,"[-2.862646476480638, -1.1979295459885813, -1.1211286901197741, -1.028829358011113, -0.9153939223324121]",-0.9153939223324121
1504,This is an excellent story where Harry ends up having to work for one of the faerie queens in order to solve a murder case. Along the way he also has to handle the white council's response to his actions in the previous book. What I enjoyed about this book is how well-developed the characters were and the mythological realm Butcher created for the Faerie. It was a fun book to read and it fleshes the Dresdenverse out much more.,4,"[-2.4852712147067226, -1.6012392411744978, -1.244622910114315, -0.982677018859462, -0.915394124001588]",-0.915394124001588
4165,"Savannah and Brooke has been best friends since childhood. Nothing has ever come between them, nothing. That is until  Luke Wellington or Lucas come in between them. See both friends are ""dating"" the same guy without even knowing it. That is cause he lies and tells both girls exactly what they want to hear. Needless to say, from the very start I hated Lucas.  He turns these BFF to enemies within a few dates. No one should have come between these friends.

This is a love triangle of crazy proportions. CRAZY.  Like plays these 2 against each other and knows just the right things to say to keep them not trusting each other.

Hourglass was a quick, fun read. It was something perfect for a summer day!",3,"[-1.8682693162657948, -1.0147684109941122, -1.3351547618901596, -1.033213816326586, -0.9158824818418816]",-0.9158824818418816
1901,"The premise for this book made it quite an interesting read. Four siblings, Varya, Daniel, Klara & Simon, at a young age go to a fortune teller who tells each of them separately the date in which they will die. What does one do with that information? Live life to its fullest whether you believe it or not? The kids grow up never really talking about that day or revealing to each other the dates they were told they would die. The story is then told in sections, each section focusing on one of the siblings. In some parts it did slow down a bit for me, but there were some heartbreaking and shocking moments that I didn't see coming. Overall, I felt the writing was very well done.

I received an advanced reader's copy of this book. All opinions are my own.",3,"[-3.0641156305641903, -0.9160335134965185, -1.1058576735340502, -0.9938003112798798, -1.4810225099906753]",-0.9160335134965185
3867,"I received a free copy via NetGalley in exchange for an honest review.
Kristen works as an analyst. And her next client is Vincent Sorenson.
He is not what she was expecting. And neither is the attraction she feels for him.
Although she doesn't want to mix business and pleasure, Vincent is relentless. He won't stop pursuing her until she says yes.
But she is afraid. She doesn't want to lose her job because of an affair and moreover, she had a bad experience in the past which she is trying to keep in secret.
When that past comes back to her, Vincent volunteers to be her protector.
A little bit slow in the beginning but it looks like the second book will be good.",2,"[-1.6772220798873763, -0.9161057043182015, -1.2296489609362578, -1.0126593129638872, -0.9488054687589585]",-0.9161057043182015
8532,"I've never read anything by Sophia Henry, this was my first. It was an arc provided by netgalley in exchange for an honest review. I liked Sophia's writing style, liked how she wrote the broken English when needed. Now keeping in mind our characters age, their relationship felt rushed to me. They had minimal contact before falling in love. They do have monumental losses and insecurities that bonded them, I still felt a disconnect when it came to them.

The storyline and flow, I liked. I loved our secondary characters and storylines too. I kinda of wish more was addressed as far as what Pavlov did, but... That's just my need for justice.

I was left with a few unanswered questions. Why did that chick smirk at her? How does the title match to the storyline? Why did he say Charlotte to the crowd?

All in all I liked the book. Liked the characters and story, just needed more of a connection between them.",3,"[-1.7803556505073257, -1.3825088963602021, -0.9161494260199013, -1.0237516308279855, -1.0584424026516581]",-0.9161494260199013
855,"I enjoyed the book.  Good story full of who done it.  I had not read any of the other books but could pick up on this one easy enough.  Like d the main character,good guy with issues cause who does't?",2,"[-2.2455869803287887, -1.8326471051176654, -0.9161648476467196, -1.0153089499733476, -1.146598116886491]",-0.9161648476467196
3910,"FOUR STARS

In the book Crown of Stones: Magic Price the Author CL Schneider takes us to a time of war. Where a Shinree magician is trying to convince the Queen, his lover, that she should let him help her win the war. She is adamant in not letting him help anymore than he already is by aiding the warriors with strength. Troy, the Shinree, is distraught with all the lost lives and just wants the war to end. While distracted the Queen is stabbed and is dying. Troy has lost control of his emotions and has casted a spell which ends up killing everyone on the battlefield. THOUSANDS of lives are destroyed.

To the current day of the Shinree. They are kept as slaves and given a poison to keep them from being able to cast spells. Troy is still walking free but he no longer uses his casting abilities. This book follows him through many dangers and traps as he tries to keep ahead of those who hunt him to kill him. We find that he has realistic like dreams and he never knows what is real and what isnt. 

He has the help of a couple fellows yet who does he trust and who does he not? Should he trust anyone at all?

This book is a bit dry and there isn't a lot of action. It is mostly his travels and those he meets along the way. The author CL Schneider did a fantastic job of describing the locations and the dreams are amazingly well written. 

Kelli Harper",3,"[-2.5391875650888616, -1.4321239150569616, -0.9164150264289926, -1.0234684679786459, -0.9458158446157818]",-0.9164150264289926
1587,"I had never heard of Joseph Finder before I had the opportunity to read Guilty Mind through NetGalley.  I don't read a whole lot of suspense but I have been looking for someone else in this genre in addition to Daniel Silva.  I was not disappointed in either the writing or the story plot.  Two things that count big with me are a story told in sequence from the beginning to end and a simple cast of characters.  And Finder's writing is easily as literary as Silva's.

Even though this is the third book in a series I didn't feel like I was coming into it midstream.  I like the character of Nick Heller, and while he's a bit of a sociopath, he's a good one. Two things that shaped him are his criminal father and the ""skills"" he learned during his tour of duty in Iraq, skills that he chooses to use for good but could just as easily have gone the other way.  Enough of his character was revealed in the course of events that I know I want to go back and read the first two books.",3,"[-1.5757862335241268, -1.1972104411998163, -0.9166453374542463, -0.9856200283909514, -1.557006962217289]",-0.9166453374542463
2474,"If you read consequences, you must read this book. If you haven't read Consequences - get it now - read the series, then read this. A. Romig is a brilliant writer with the ability to create a twisted, delusional, yet wholly empathetic character in Anthony Rawlings. Bravo and congrats to Aleatha.",4,"[-1.6677439989149776, -1.5614912290488356, -1.2535988881549305, -1.007935813315556, -0.9169348439509395]",-0.9169348439509395
9279,"I admit that I have to credit one of the most recent Washingtonian magazine issues (January 2017)for introducing me to the Seven Days In May film via mentioning the film in one of their articles. Seven Days in May stars Kirk Douglas as Colonel Jiggs Casey. Colonel Jiggs Casey takes great pride and seriousness in his job. He even goes as far as to risk his own professional livelihood by telling President Jordan Lyman what he thinks is about to happen. This is serious because what Casey tells Lyman involves another supervisor General James Mattoon Scott (Burt Lancaster). This is significant because even in real-life telling a supervisor what you sense andor know can cause you great risk to your own job because there is no rule prohibiting them from telling another supervisor what you told them even with good intentions. President Lyman courteously understands the good intent behind what Colonel Jiggs Casey is doing and is careful to avoid telling Scott what Casey told him in confidence. Meanwhile, Casey also has the challenging task of gathering information from Eleanor Holbrook (Ava Gardner) who had been deeply in love with General James Mattoon Scott.",4,"[-3.1700262866601356, -1.7736149604689917, -1.2962705721275998, -0.9792009117923816, -0.9172765783781234]",-0.9172765783781234
256,"Dan Crawford is stoked to be attending the summer college prep program at New Hampshire College. Even when he discovers that the dorm he'll be living in was once an insane asylum. Brookline is only a building, after all. Dan is intrigued by the place, though. He quickly befriends two fellow students, Abby and Jordan, and together they head out to explore. While the top levels have been given over to student housing, much of the lower levels is still out of bounds. Ignoring the restrictions, the three soon find their way to an office containing a number of eerie and intriguing images - pictures of old patients from the building's asylum days. Even more tempting, filing cabinets filled with patient information. But there's something strange going on in Brookline. A student is killed and Dan starts having problems with his memory. And then Dan and Abby discover something even more weird - something that connects them both to Brookline.

ASYLUM is outright fun! The inclusion of the ""vintage"" images does bring to mind Ransom Riggs's MISS PEREGRINE'S HOME FOR PECULIAR CHILDREN, though it is a bit difficult to tell how the imagery will stack up (the arc is missing a lot of the final images - I'll have to hit up the bookstore for a final copy tomorrow!).  Story wise, the two are different enough that there's really no need to compare.

Roux's tale is a creepy enough to be called horror and tense enough to be called thriller (I'd put it in the middle, thriller fans who may not be wholeheartedly horror fans are sure to enjoy just as much as a true horror fanatic will). And while it is surely a teen release, this adult had just as much fun reading it at 32 as I'm sure I would have at 16.

The book's not flawless, I would have loved a bit more time spent on developing each of the characters, but I rather enjoyed the book as is. It was quick and even made my hair stand on end a few times (a win with this kind of book!).",3,"[-2.0910394959578404, -1.1254318603320979, -0.9173772438205137, -0.9734007354420016, -1.2885635334527046]",-0.9173772438205137
834,"With the focus on perpetually angry DS Alex Morrow, the working and criminal class neighborhoods of Mina's Glasgow provide the gritty atmosphere of this dark, but almost slapstick thriller.

The story opens as three fairly dim thugs botch a home invasion, Pat and Eddy going in screaming for a guy named Bob. Who is not among the three generations of Islamic Asians who live in the house. One of whom is a rebellious girl. ""Aleesha was a teenager and therefore interested in the world only as it spoke about her. She saw Pat like her, long for her to like him back, and despite her bewilderment and terror, his frank admiration warmed her.""

But things are not yet done going wrong. After an accidental shooting, the men grab the oldest and smallest of the household - the patriarch Aamir. Thrust into their van with a pillowcase over his head, ""Time began to melt."" He finds himself back in a world of terror, escaping from Uganda as a child with his mother.

Meanwhile the lead on the case has been given to the squad's male DS, Bannerman, a devious blockhead and her junior, but a smoother soul altogether. Morrow is furious, but then she's always furious. ""She knew her anger was disproportionate and scattered, leaking from her like water through a sock. It was being noticed, remarked upon in her assessments. It's nothing, she said, it's about nothing.""

The plot is a suspenseful procedural interwoven with scenes from the viewpoints of the hapless criminals and their captive, but as with all Mina's work, plot defers to character, which unfolds in tandem with the story. Even the perps, with their Three Stooges ineptitude, become real people before Mina is done with them.

Though Morrow is a little too prickly to inspire the affection of, say, journalist Paddy Meehan (A Field of Blood, The Dead Hour, Slip of the Knife), readers will look forward to seeing more of her.",4,"[-1.6929735215918311, -1.425129552543734, -0.9179375851952152, -0.9948978058794413, -1.431688568450345]",-0.9179375851952152
3775,"I LOVED Gina and Chris's story. I think it was very romantic how Chris used the ruse of needing a pretend girlfriend to spend time with Gina. Their role playing banter was fun and sweet at the same time. It was clear to me as a reader that Chris was totally smitten with Gina and had my head shaking at several points when Gina was just not getting it.  Ms. Hitler has once again written a sigh worthy love story with a swoon worthy leading man and a realistic leading lady.  Enjoyed revisiting with Gina's friends Rachel, Kristen, and of course, the bride, Ellen.  Would have liked to have a little more of Henry, the groom. Overall this is a very engaging and romantic love story with a delightful HEA ending.",4,"[-4.624315013501293, -1.9952343520978266, -1.3163107081160383, -0.9855093216504086, -0.9179740837780664]",-0.9179740837780664
